0,-0.10908699,0.11977286,0.09894344,0.65422714,-0.65508264,-0.08592439,-0.018349083,0.19098721,-0.40504807,0.34807107,0.24347994,-0.42438254,0.19949833,0.041388545,-0.025055092,-0.025563665,-0.14698367,0.050466515,0.13823153,0.13001236,-0.17769538,0.065409586,-0.03986679,-0.19354852,0.35939258,-0.20419869,-0.023874434,0.15911055,-0.05584495,-0.009775809
1,0.05467157,0.038674664,0.040544383,0.67140174,-0.66000086,-0.0583812,0.00584187,0.10661891,-0.13355248,0.39494923,0.047174446,-0.58343846,0.28076327,0.0258811,-0.015086612,-0.030758284,-0.085084856,0.057389326,0.012775783,0.1619194,-0.14428672,0.104713224,0.024254419,-0.19872537,0.25887024,-0.26233137,0.027954116,0.24674591,-0.06795633,-0.013093197
2,-0.33956298,-0.5197178,0.10328999,0.67608947,-0.54855525,-0.06829282,-0.032460317,0.20142363,-0.50233245,0.09114501,0.38963613,-0.27166498,0.2373893,0.00900932,-0.0637207,-0.06903914,-0.17445582,-0.01707112,0.05184672,0.28114954,-0.22279944,-0.016947065,-0.052912325,-0.2820686,0.5105783,-0.026884489,-0.0857521,0.12917362,-0.13261527,-0.003207747
3,0.034671806,-0.06283109,0.03692153,0.7168991,-0.6888178,-0.058439255,0.005187422,0.07709713,-0.056156464,0.3621961,0.0060854554,-0.58377236,0.31220213,0.011264566,-0.018432023,-0.04600042,-0.09533848,0.00752021,-0.021180049,0.24290907,-0.1751956,0.08155608,0.035304055,-0.21491851,0.24464393,-0.27676314,0.069963366,0.2550481,-0.0901635,-0.027893173
4,-0.21129373,0.083148815,0.119846195,0.666844,-0.666257,-0.08596036,-0.026793683,0.22543693,-0.52452344,0.32441136,0.34613425,-0.35710165,0.18061423,0.046561737,-0.029351152,-0.025622234,-0.19518544,0.04587055,0.17941836,0.14547561,-0.2300075,0.0404141,-0.07005264,-0.21627471,0.406483,-0.18074413,-0.044175223,0.1472773,-0.060790863,-0.008440967
5,0.010141144,0.09363675,0.063022435,0.6653297,-0.6664194,-0.06949327,-0.0011912715,0.13166322,-0.21939401,0.39071825,0.112532884,-0.56045777,0.25680622,0.03443971,-0.024460379,-0.020593904,-0.0954462,0.06351552,0.05449544,0.13659608,-0.15303354,0.10380799,0.006545119,-0.20133169,0.29754788,-0.2474237,0.006754076,0.22112551,-0.060408335,-0.009671302
6,0.051049165,-0.004080994,0.03363014,0.68147594,-0.6606522,-0.054221846,0.0029900745,0.092260584,-0.09368797,0.38017488,0.02685798,-0.5808507,0.29212892,0.019018743,-0.018665168,-0.033764668,-0.08929402,0.039873272,-0.00031539984,0.19100821,-0.1497922,0.09713184,0.027270585,-0.20323819,0.24515599,-0.2659871,0.041343622,0.25037783,-0.07743477,-0.017448518
7,-0.07130824,0.14801171,0.09121658,0.68049127,-0.68056905,-0.08856966,-0.0066843983,0.17865981,-0.36343893,0.3946731,0.21445909,-0.49820653,0.22684011,0.03946423,-0.017981272,-0.022106595,-0.13606669,0.06896298,0.11869088,0.12090677,-0.17153245,0.08014284,-0.024313537,-0.19614021,0.35395747,-0.23476401,-0.021118974,0.18647759,-0.05227525,-0.016140599
8,0.043914516,-0.038211573,0.033568524,0.68103105,-0.656149,-0.057116397,0.0022015963,0.08368143,-0.07970327,0.3577498,0.01886363,-0.5644268,0.29098725,0.015459944,-0.019095017,-0.0366112,-0.08851048,0.024392718,-0.0062363055,0.209607,-0.1569567,0.08704757,0.028328381,-0.20484185,0.24012712,-0.2594758,0.05265872,0.24737737,-0.084192626,-0.02196423
9,-0.29999986,-0.16907462,0.120602146,0.6997556,-0.657567,-0.0926212,-0.030228442,0.2343006,-0.588114,0.18507823,0.4369452,-0.21301785,0.15389465,0.043220144,-0.033768598,-0.03882938,-0.2365229,0.0051700324,0.16984087,0.24767338,-0.26775062,-0.0052262433,-0.08398692,-0.25062323,0.4600453,-0.07741744,-0.06265394,0.12249966,-0.095648095,-0.0019165222
10,-0.3000659,-0.048561692,0.12605187,0.6924593,-0.6809474,-0.09631284,-0.023390787,0.24755242,-0.61987877,0.23077711,0.4371868,-0.23016994,0.14268474,0.04828639,-0.027209181,-0.037581578,-0.25053194,0.026310189,0.20529443,0.22028022,-0.26815602,0.011273781,-0.088023365,-0.24349947,0.45608246,-0.11128279,-0.0572231,0.12497814,-0.080980964,-0.0014594365
11,-0.08431413,-0.22262043,0.027605742,0.71366876,-0.6434082,-0.062246114,0.011269453,0.001955025,0.032795794,0.21266243,0.018660802,-0.41930944,0.28757954,-0.014154255,-0.018490905,-0.052141488,-0.09347403,-0.069356665,-0.04636787,0.37383083,-0.21821728,0.022663813,0.034323424,-0.21963686,0.21589574,-0.22464286,0.10084748,0.2252399,-0.08863722,-0.049131904
12,-0.13394587,-0.26080573,0.031978525,0.7086922,-0.62582564,-0.057727776,0.022141568,-0.027956609,0.0468196,0.17529213,0.03110758,-0.37193516,0.2765136,-0.016408794,-0.02156718,-0.05693435,-0.08778855,-0.09614455,-0.046689108,0.40831774,-0.23488137,0.008965497,0.03722941,-0.22930008,0.2132858,-0.21548049,0.103593335,0.20656206,-0.08818243,-0.04798364
13,-0.2966607,-0.030312393,0.127926,0.6782276,-0.6715504,-0.09445075,-0.025167638,0.24253134,-0.61192656,0.23491588,0.42936298,-0.23586763,0.1408784,0.050759766,-0.030348316,-0.035646126,-0.24087565,0.027574254,0.20731613,0.20497479,-0.26849097,0.012776204,-0.085732386,-0.2341339,0.44339982,-0.119149834,-0.057435196,0.12791213,-0.073872186,-0.003980942
14,-0.044682287,-0.1630145,0.01962065,0.62546957,-0.5737776,-0.057877265,0.0069190264,0.027129322,-0.0064037535,0.21741885,0.027892223,-0.3899939,0.24296156,-0.011747662,-0.021749053,-0.040598616,-0.07620156,-0.032494165,-0.020040099,0.29247022,-0.17330341,0.029690111,0.018416762,-0.19056539,0.19354826,-0.19900917,0.07513327,0.19713765,-0.073000945,-0.039480235
15,-0.3047483,-0.06725025,0.12644714,0.701532,-0.6881789,-0.093137145,-0.031083519,0.24497788,-0.62354386,0.22443911,0.4481092,-0.23030129,0.14963989,0.050072473,-0.035765134,-0.03679871,-0.25128892,0.021413129,0.20154911,0.22618966,-0.27879268,0.011231484,-0.08919395,-0.25131416,0.4609686,-0.10496438,-0.059270978,0.12734845,-0.08598967,-0.00016680732
16,0.046371218,-0.0068806373,0.03454849,0.66089803,-0.63976115,-0.054153003,0.0007780548,0.09370506,-0.105945244,0.3621466,0.034457527,-0.55220014,0.2749119,0.019724924,-0.020543449,-0.032059312,-0.0841226,0.04134774,0.006827293,0.18447772,-0.14527167,0.092910014,0.022841863,-0.19803105,0.24134466,-0.25123435,0.03680378,0.2398026,-0.07313047,-0.015028874
17,-0.046932638,0.1259945,0.08066797,0.6552476,-0.6578768,-0.08102339,-0.009434974,0.16225836,-0.31468076,0.37179205,0.17764422,-0.49349782,0.22385919,0.036294404,-0.020698413,-0.015200481,-0.11645898,0.06137129,0.10203509,0.12382239,-0.1613454,0.086193375,-0.015899766,-0.18938555,0.32366148,-0.22407483,-0.010543466,0.18821284,-0.05419532,-0.014442311
