0,0.6422634,-0.49806356,0.31217968,-0.22147314,-0.17263496,0.16167481,0.062253214,-0.023893308,-0.08376998,0.064524926,-0.04636413,-0.047292978,0.038820297,-0.027702827,0.038134508,-0.0016637552,-0.020259589,0.0036907112,-0.042344704,0.042699516,0.049087297,-0.011595665,0.017111875,-0.002689911,-0.036786694,-0.004539821,-0.004399428,-0.025930941,-0.041729294,-0.0060176724,0.0015213918,-0.0034599733,0.03070805,-0.0049669677,0.011731677,-0.013030605,0.02359697,0.053937145,-0.027098546,-0.020525768,-0.025615243,-9.006658e-05,-0.0032139989,-0.03840136,0.022980634,0.036843613,0.0011271697,0.01987611,-0.0009994414,-0.020549338,0.0016709566,0.029306913,0.024309672,-0.028346121,-0.006839676,0.015638575,-0.018165404,-0.010327227,-0.0030240985,0.0057677813,0.04563367,-0.0040095085
1,-0.3492309,-0.627843,0.10089181,0.19835308,0.11793863,0.22477335,-0.041026436,-0.038378906,-0.059070684,-0.05821169,0.0011011849,-0.11379059,-0.044770204,-0.050846312,0.037104018,0.036281787,-0.013662923,-0.02549403,-0.05721447,0.05176709,0.027536472,-0.00018671993,0.0063735293,0.008071421,-0.006561242,-0.011913227,-0.045786776,0.0032362752,-0.01787065,0.045032896,-0.044545062,-0.028889116,0.004411971,-6.0861e-05,0.052362666,0.009402654,-0.0049952082,0.0604729,-0.007768754,0.0028301766,-0.028717937,-0.028891176,-0.04761651,-0.04056105,-0.006015967,-0.02168591,-0.010216096,-0.021380717,-0.024555303,0.011036582,0.0058707036,-0.018696403,0.0203375,-0.00010260567,-0.026265614,-0.0107337795,0.024582604,0.021499503,0.017831385,-0.0073815724,-0.009305298,-0.022956828
2,0.15543818,-0.5513374,-0.031908132,-0.31964302,0.2108939,0.15391162,-0.037917353,-0.054865927,0.13651726,0.17068666,-0.043764364,-0.1458988,-0.0294162,0.00044312794,0.006982902,-0.0074182255,0.061225828,0.033901136,-0.06753774,-0.015801497,-0.013262477,-0.04786355,0.016442591,-0.02609781,0.02082582,0.016925631,-0.017990671,-0.011605406,-0.035603937,0.00048738488,0.0074894386,0.02055826,0.036662262,0.031880293,-0.0029975548,-0.024188649,0.00022763945,0.006794516,0.0065993797,0.01168788,-0.024811331,0.010163443,-0.019313196,-0.0041831555,0.020464964,0.044511378,0.005898946,0.011744052,0.0053248783,-0.013139967,-0.0019679498,-0.009928342,0.010573525,-0.0053823777,-0.0041028,-0.014825293,-0.0022371337,-0.0077245217,0.021953024,-0.01625902,0.025285421,-0.0045187064
3,0.5177016,-0.5288912,0.15204152,-0.5084299,0.20172068,0.15797774,-0.004263832,-0.18752031,0.13769224,0.2049629,-0.0059972135,-0.18782417,-0.027365405,0.0034127682,0.011219423,-0.041856118,0.07642916,0.08628687,-0.03528,-0.01782807,-0.009922522,-0.0580916,0.006761337,-0.055714943,0.020001126,0.042950355,0.009438407,-0.017978273,-0.040884066,0.008402573,0.017031256,0.012985123,0.030572522,0.043549683,0.004698269,-0.029547242,-0.0027560014,-0.015462251,-0.008643614,-0.013475824,-0.01565381,0.033942197,-0.020619577,-0.034414344,0.041771814,0.05775401,0.004047893,-0.004925547,0.0017927955,-0.013441127,0.016643936,-0.018918354,0.021150144,-0.026637182,-0.00048225094,-0.008788107,-0.025412943,-0.0122819245,0.018733699,-0.019446097,0.04115561,0.019642169
4,0.6110023,-0.5235921,0.29042622,-0.20185463,-0.19946094,0.18103865,0.053990282,-0.014907887,-0.083074465,0.057208516,-0.058091585,-0.035112698,0.047776964,-0.03608274,0.039076604,-0.0021805088,-0.018338863,0.0035683585,-0.0435206,0.03947372,0.050576832,-0.011243803,0.014168002,0.004891377,-0.036322065,-0.0058570295,-0.0041926373,-0.021548001,-0.044761788,-0.009675658,0.0047781523,-0.010991998,0.032266073,-0.009152877,0.01345104,-0.009737277,0.0242666,0.05654945,-0.032101847,-0.020299524,-0.026490059,-0.0015525182,-0.0047542965,-0.035404414,0.021432938,0.034205604,0.0023451047,0.016979741,-2.6058406e-06,-0.021565337,0.0032491945,0.027868247,0.027334847,-0.030764138,-0.00818822,0.01661521,-0.015337973,-0.010309171,-0.007104574,0.0055483393,0.04488671,-0.0018324093
5,0.6010345,-0.7548426,0.25420296,-0.1743701,-0.34997734,0.31479895,0.042959996,-0.01819799,-0.08714384,0.049995624,-0.10605526,0.01208107,0.11123538,-0.09270694,0.04515616,0.0112357065,-0.030483661,0.027367372,-0.0477187,0.039267667,0.062430225,-0.017623436,-0.015934194,0.030868238,-0.044294782,-0.0068833865,-0.009804826,0.00533117,-0.0586894,-0.0127415145,0.010598735,-0.05590472,0.043169398,-0.014542578,0.01660954,0.008811677,0.029946618,0.07156883,-0.058877345,-0.020181138,-0.027740227,0.00016030855,-0.029005557,-0.036064614,0.01541299,0.01407842,0.004533384,0.009891588,-0.0057520755,-0.031239185,0.025322644,0.0324443,0.05355697,-0.048530124,-0.013674006,0.009432582,0.00056719873,-0.021144576,-0.02967113,0.00560724,0.04244348,0.006276601
6,-0.3570944,-0.62700677,0.10724674,0.20941992,0.11508638,0.22630838,-0.04162938,-0.041780494,-0.06339323,-0.065014355,0.0029616435,-0.11412979,-0.044734765,-0.05300358,0.036935527,0.037021976,-0.014511418,-0.025196195,-0.05634365,0.053183388,0.02784294,0.0016294168,0.0056015346,0.008168681,-0.006690193,-0.011765692,-0.046534978,0.0035019265,-0.017349679,0.046257082,-0.044503443,-0.031256225,0.00319219,-0.0008430844,0.054224864,0.009954994,-0.0049124807,0.060374938,-0.008414639,0.0021616593,-0.02893809,-0.029293263,-0.048049264,-0.04206817,-0.006257494,-0.02328981,-0.010617597,-0.023208873,-0.025691457,0.012153078,0.007342022,-0.018925915,0.020638358,0.0006705485,-0.02649831,-0.010282494,0.024176005,0.021714728,0.018060569,-0.0075610885,-0.010223255,-0.022711415
7,0.6263624,-0.5246053,0.30608296,-0.20006615,-0.21221009,0.18260658,0.059592605,-0.012884337,-0.090832174,0.052952353,-0.061077237,-0.029959425,0.047968492,-0.03621213,0.04150067,-0.0006409758,-0.023043152,0.0005341106,-0.045897044,0.04231997,0.051843777,-0.010521899,0.01700376,0.0051013213,-0.038929135,-0.008765812,-0.0039454326,-0.021585468,-0.04563427,-0.009224198,0.005064857,-0.011627823,0.031028874,-0.009397601,0.012840865,-0.008917756,0.02361686,0.057867378,-0.032237716,-0.021516725,-0.026201665,-0.003009862,-0.004524628,-0.03620357,0.019570533,0.036889695,0.0016736713,0.020356305,-0.0004608743,-0.023000013,0.0031616986,0.030988017,0.026679307,-0.031720802,-0.0102703795,0.01723014,-0.017172102,-0.01113282,-0.0049421294,0.0056344382,0.046448797,-0.0027583037
8,0.47770858,-0.5371107,0.1247124,-0.4986642,0.21116081,0.1622968,-0.011445163,-0.17890364,0.14765508,0.20773275,-0.010542362,-0.1879251,-0.027827565,0.0031442363,0.010367032,-0.03906011,0.08053559,0.08560625,-0.03977631,-0.021470206,-0.012315515,-0.059475373,0.0063505433,-0.05460915,0.022879751,0.040485144,0.00788229,-0.016761672,-0.04125247,0.007337382,0.018072348,0.01548247,0.033633396,0.043973424,0.0036003846,-0.029997505,-0.00207619,-0.016942892,-0.0055590346,-0.010033611,-0.014153069,0.034904428,-0.020991832,-0.030752702,0.041965798,0.057251737,0.004451896,-0.005245922,0.0029413989,-0.014037151,0.015531456,-0.019150522,0.020833364,-0.024858952,-0.00024586637,-0.010909084,-0.023265185,-0.011250988,0.01953829,-0.019818105,0.04008504,0.017337741
9,0.5970011,-0.6069138,0.2756995,-0.17649275,-0.26893693,0.23537707,0.049612246,-0.010410286,-0.08994184,0.04757636,-0.080692604,-0.012534225,0.0722446,-0.061547663,0.043567684,0.0048247757,-0.024159364,0.008612085,-0.04729304,0.0417451,0.05442006,-0.013461942,0.005458135,0.019180402,-0.04052154,-0.0055573974,-0.005331667,-0.012179505,-0.05080751,-0.013869727,0.010783971,-0.028194204,0.032693587,-0.014097985,0.013928436,-0.0011629015,0.026610486,0.06396425,-0.039848156,-0.020066604,-0.028564611,-0.0023712576,-0.013918484,-0.032600496,0.015729956,0.028192779,0.0005178647,0.01534567,-0.003465563,-0.025235713,0.011084514,0.030757872,0.034970757,-0.039378535,-0.013022076,0.014024576,-0.009610612,-0.0152868135,-0.01681544,0.0066907667,0.04473573,0.0009810543
10,0.4896326,-0.5324515,0.13468145,-0.50114757,0.20774388,0.16074827,-0.00943777,-0.18150859,0.14439195,0.20600149,-0.008951734,-0.18754,-0.027658753,0.0025937557,0.010789441,-0.040572457,0.07918994,0.085623294,-0.038085833,-0.02057062,-0.011659332,-0.058356524,0.006636648,-0.055084847,0.022311857,0.041353304,0.008095115,-0.015634455,-0.040708065,0.007917615,0.017708287,0.014621148,0.03269912,0.0436744,0.003497725,-0.030115902,-0.0025514737,-0.016134258,-0.0063032676,-0.012017503,-0.01390447,0.03391695,-0.020091688,-0.032306895,0.04215277,0.057614774,0.0039154864,-0.0052883737,0.0022764332,-0.014261451,0.015671398,-0.01865476,0.021080997,-0.02530042,-0.0005658651,-0.009665796,-0.024180034,-0.012265936,0.019499518,-0.018673886,0.04042817,0.018352086
11,0.17299673,-0.55215436,-0.028338805,-0.33442092,0.21402302,0.15592726,-0.037931886,-0.06310884,0.14225343,0.17461684,-0.04312346,-0.1495795,-0.029357027,0.00036239251,0.0067084786,-0.00922588,0.06562023,0.037658527,-0.06717199,-0.017410386,-0.014209571,-0.04964192,0.015618047,-0.028267652,0.0210181,0.018800974,-0.017001864,-0.011312996,-0.035805315,-0.0004866831,0.008565046,0.020843305,0.03811306,0.033537198,-0.0032577855,-0.023929622,0.0008430369,0.0034470204,0.0063199922,0.009793822,-0.024515774,0.012460829,-0.019395445,-0.0060316348,0.022461819,0.046322636,0.0054569812,0.009650391,0.0061702724,-0.013397406,-0.00093757175,-0.010983415,0.011120819,-0.006219251,-0.0034392532,-0.014663233,-0.0030735899,-0.007344039,0.021624044,-0.016373238,0.025482997,-0.0026807263
12,0.6550051,-0.82519794,0.29172564,-0.16704658,-0.42827582,0.35642734,0.057095226,-0.012384956,-0.11088167,0.040458202,-0.12820336,0.034252226,0.12563175,-0.109166026,0.05372718,0.019677846,-0.045881283,0.025300482,-0.054493695,0.04838159,0.0675716,-0.019621484,-0.015723173,0.03720158,-0.05479887,-0.011191404,-0.008762289,0.011082092,-0.06964813,-0.011726226,0.012568511,-0.06635216,0.045849003,-0.019518007,0.02009878,0.014945647,0.031037236,0.080290146,-0.0662098,-0.021642268,-0.028325362,-0.0040818434,-0.034204207,-0.041026615,0.010130687,0.01870972,0.00363769,0.012659388,-0.0053278394,-0.031485524,0.029598752,0.04271654,0.05893048,-0.05629219,-0.022230688,0.009100944,-0.00047982112,-0.023925563,-0.033918977,0.006493792,0.0463673,0.004055567
