0,0.41495907,0.47295848,1.1703231,0.07905257,0.29789644,0.5107194,0.021785645,0.31238493,0.42349476,0.6675749,0.41581032,1.6587923,0.008263446,0.04239743,0.3202196,0.015730679,0.27584952,-0.12865639,0.08000216,-0.12429301,0.49036962,0.38827845,0.23065275,0.019826159,0.02195511,0.33881262,0.10801352,0.028643467,0.1346343,0.58101934,0.4718344,0.12455039,0.7165588,0.11249113,0.03620629,0.5321554,0.49283937,0.5642712,1.9369295,-0.27686435,-0.16100428,0.23599993,0.016462296,0.005422175,-0.042871132,0.002435755,0.17499791,0.011747092,-0.04194821,0.12363754,-0.07649043,0.18716697,-0.067011125,-0.01700646,0.123735316,-0.1859986,0.018059226,-0.0880817,-0.055233013,0.19465758,-0.004071735,-0.059109434,0.15174586,0.18084632,-0.15195876,0.4302631,0.084311076,-0.095044136,0.0919286,0.007602634,-0.014189891,0.03848713,-0.08597723,0.072551,-0.0948021,0.07893124,-0.1106181,-0.0061866827,-0.07399779,0.017977625,-0.12747885,-0.19733253,-0.0969923,0.12397136,0.04120846,-0.10039417,0.05299572,0.13061707,-0.31935233,-0.0072295107,0.032598473,-0.19482318,0.3393525,0.18165007,-0.24860086,-0.11334154,0.055832777,-0.08809201,0.060383465,0.21906546,-0.08061155,0.578381,0.042673428,-0.14579889,0.050144933,-0.20270488,0.03466265,-0.027049761,-0.033030994,0.050856613,0.26184666,0.19816135,0.35222712,0.33444837,-0.100366354,0.0029326044,0.22852011,0.33188984,0.26437065,1.2074864
1,0.3979705,6.7800326,2.2920847,1.480317,2.8923922,-0.45925263,1.3137407,9.265669,1.6541634,-0.72535974,1.2027752,0.57266754,-0.78268504,-0.28481072,0.22114985,1.030094,2.3663554,-0.4789914,0.71432114,0.16375902,-0.7950564,0.95897716,2.757677,0.14937286,2.7414756,9.842139,2.1091652,-0.081407905,2.9492993,0.5632929,-0.12166286,0.5719269,-0.097120725,0.6729145,2.3881516,-0.80618155,-0.38406375,-1.4514922,-0.8097764,-1.8314941,-0.2942122,0.6540689,-0.055883035,0.7169267,0.34855792,0.14975712,-0.5862845,0.05625708,0.21806234,-0.20057608,-0.5375432,0.6934616,2.6538339,-0.4365213,-0.29079562,0.6991031,-0.8562128,0.45021576,-0.04648312,-0.34317672,-0.07175031,0.29133898,0.28497922,-1.0671767,0.13486388,-0.50315034,0.047154993,0.5953126,1.0446954,1.4402075,2.1260583,0.55587023,-0.37602153,-0.11999415,0.03845518,0.08570299,1.8359265,-0.66046786,1.5696989,7.7559013,1.4211073,0.2631718,1.6429447,0.50086766,0.21961333,0.5881814,-0.978343,1.3197323,1.6546023,1.3488313,-0.78221816,0.025885308,-0.50195986,-0.2547373,-0.727131,-0.39818618,-0.49916032,0.013359055,0.051976014,-0.4152765,-0.3817749,-0.923325,0.034000058,0.7029925,0.63822514,-0.1853252,2.5575595,0.082042664,-0.6816419,-0.2099789,0.105289,0.3964497,0.14731841,-0.017295744,-0.24478075,-0.38254184,-0.9740227,-0.24278651,-1.3449804,-1.437641
2,1.327411,0.42693248,1.1567795,1.779157,-0.13510233,0.8510668,0.1983989,-0.42942694,-0.04310359,1.3678719,0.12731451,0.9477782,1.7693691,-0.039717022,1.1353215,-0.17180373,-0.33714002,-0.25272214,1.0980709,-0.2423751,0.962482,0.24360646,-0.19579932,-0.008303254,-0.5762075,-0.4059842,-0.3027208,-0.15451765,-0.24178782,-0.035250023,1.5865285,0.40076014,1.0317909,0.13946536,0.041345574,-0.23378035,0.6275388,0.029818472,1.3816521,1.5101764,-0.32784683,1.163742,-0.0892131,-0.40495571,-0.15673259,0.9150127,-0.0028576842,0.6920587,-0.20190462,-0.38225302,0.33818662,-0.16842487,-0.65239614,0.014436366,0.13862416,-0.2395838,0.038341895,0.9791135,0.17461559,0.9157104,-0.0879171,-0.46359456,0.010929998,0.7515302,-0.34863666,0.5432021,0.009371556,-0.38513196,-0.05246195,-0.71715456,-0.3615916,0.15962622,0.09458481,-0.026222281,-0.025767818,0.09442706,-0.79994696,-0.44438696,-0.29815018,-0.6039853,-0.47090328,-0.6789222,-0.26262644,-0.12193929,0.14001726,-0.20016584,0.114494555,-0.039223995,-0.3149895,-0.2644239,-0.007332664,-0.3225574,-0.13548416,1.145793,0.15478805,0.5833939,-0.16822454,-0.29483306,-0.26305148,0.8157444,-0.38717964,0.64224565,-0.025588922,-0.3892351,-0.03231058,-0.18799606,-0.20839667,-0.36877203,-0.29810515,-0.48330635,-0.12040751,0.42769945,0.23465624,0.4041135,-0.11501758,-0.50936514,-0.21820173,0.8292602,0.00033189356,0.62228036
3,0.65964955,11.628574,4.0312905,2.5116367,4.5595737,-0.7138235,1.7952573,16.026047,3.0872033,-1.2505448,2.1802382,1.0224714,-1.6392667,-0.8442765,0.31611478,1.3852415,3.519654,-0.92374134,1.3338412,0.14894035,-1.1780075,1.1309476,4.3466125,0.26227185,4.4522285,16.919163,3.826657,-0.28982225,5.2445464,0.97520524,-0.23137903,0.84354544,-0.28657693,1.1426193,4.3744545,-1.2885153,-0.66136545,-2.4050877,-1.1174369,-3.251028,-0.9173699,1.1583475,-0.51313615,0.74698627,0.39228076,0.3038518,-1.1260134,0.24154066,0.16226137,-0.7712481,-1.151196,0.81672776,4.267739,-0.7658702,-0.6575519,1.1072737,-1.515269,0.73989934,-0.16387191,-0.48863095,-0.207848,0.37294245,0.44858497,-1.6226606,0.14332268,-0.97624606,-0.5308015,0.73890775,1.6887114,2.020606,3.3635862,0.9570701,-0.674175,-0.19341058,0.020237625,0.090039976,3.0263407,-1.2107075,2.606431,13.593099,2.655752,0.3235659,2.911039,1.1890877,0.046058312,1.0168799,-1.8380176,2.2097642,3.1565497,2.4751947,-1.3958118,0.21784835,-0.68463796,-0.5463049,-1.2780867,-0.4652297,-1.0520028,0.054381043,-0.07060438,-0.7353212,-0.61313254,-1.4956877,-0.07336141,1.2120959,1.0164179,-0.21229495,4.7500625,0.35369548,-1.0055771,-0.0755514,0.31353706,0.55644,0.08344017,-0.022271829,-0.5365617,-0.70548004,-1.6245843,-0.57315487,-2.074181,-2.3816855
4,0.6575151,0.5007039,0.9460029,0.64166087,0.12538324,0.50503063,0.046303652,0.06315745,0.1317727,0.7600288,0.13988237,0.9431527,0.50523907,-0.07982621,0.5972047,-0.15342225,-0.05021683,-0.10771452,0.40581673,-0.19845992,0.5539765,0.20551111,0.043787573,0.03095878,-0.19721863,0.21553442,-0.117372856,-0.11364868,-0.016912198,0.11078082,0.72878253,0.1766021,0.6640326,0.11312994,0.03036948,-0.0040263236,0.39285195,0.06639904,1.1802835,0.22183599,-0.32824877,0.441226,-0.1049168,-0.079596736,-0.088376,0.29407904,0.05713166,0.23866795,-0.15351465,-0.1973943,0.1263071,-0.031149229,-0.3074693,0.0053980313,0.014854925,-0.21532053,0.00383766,0.28394747,0.0496322,0.3447821,-0.06913681,-0.21082525,0.07989547,0.35055918,-0.2504568,0.3723009,-0.06512494,-0.27980587,-0.032928158,-0.21988979,-0.09895324,0.06677217,-0.006142266,-0.04339653,-0.044057306,0.09293675,-0.32866815,-0.1580013,-0.106740706,-0.04935109,-0.30980015,-0.41246706,-0.096641734,-0.13813567,0.041619588,-0.14272818,0.08027606,0.024739292,-0.31110346,-0.18879588,-0.020480005,-0.3038087,-0.10928498,0.42682925,-0.10064168,0.08040395,-0.0462051,-0.19460239,-0.14422134,0.38032588,-0.19433846,0.44422612,0.009325121,-0.24391797,-0.073832914,-0.21466738,-0.1593405,-0.30272102,-0.17236847,-0.26012313,-0.13186534,0.18464899,0.17281139,0.30412853,-0.20387147,-0.3224381,-0.120868996,0.42010003,-0.09702504,0.5201948
5,0.7204428,4.130018,0.5443931,2.9813457,3.2488256,-0.34122536,2.874745,5.3665977,0.47408617,-0.52109754,0.27663606,0.24519938,2.0376318,1.9594436,0.2661853,3.169414,3.173557,-0.27304924,0.11749452,0.5607816,-0.96776307,3.3148854,3.675467,0.35669392,3.052979,5.027113,1.0322814,0.46250966,1.0339165,0.47637057,0.36535567,0.91590565,0.16850722,0.61897755,0.67966646,-0.78042716,-0.86288303,-0.91387177,-1.0102451,1.2049392,2.1476672,0.57016736,2.2499633,2.1977673,0.87477595,0.53973556,0.28863242,-0.4006968,1.9907658,1.6032294,0.266028,2.3938918,2.824556,-0.28107166,0.5499526,1.1104509,-0.60278016,0.6417005,0.6240785,0.0924114,0.48405403,0.4246928,0.24039268,-1.2409099,0.37465033,-0.31309637,2.6611686,2.1584005,1.6131306,2.6927054,2.6315894,0.6689034,0.16304086,0.4600857,0.20955543,1.3593068,1.700396,-0.74001545,1.4513272,4.141757,0.8890438,0.21032034,0.23450297,-0.04173136,1.2386879,0.115386374,-0.09868958,0.9477767,0.31653905,0.591555,-0.32430363,0.37919915,-0.096006505,0.11180772,-0.16066734,-0.7328906,-0.09417854,0.12038188,0.49648386,-0.2707756,-0.62840915,-0.76122975,0.4067769,0.33374324,0.9700897,-0.42869923,1.0197561,-0.2975656,-0.70020366,-0.52989876,0.6271931,0.3942938,0.91360015,-0.43081182,0.27115497,0.27575806,-0.031992458,-0.31082633,-0.9527633,-0.71576566
6,3.506137,0.597743,2.9174075,4.2278714,1.5863214,3.5434942,1.5546403,-0.055278484,1.7828535,4.336068,1.6080984,2.9424126,4.871653,1.806484,4.4091105,1.5907129,1.2665442,1.0425278,3.5267916,1.3228109,3.2047443,1.7102346,0.08164907,1.3582171,0.5450285,0.44378912,1.332288,1.9086621,0.9892533,2.1833277,3.977454,2.171833,3.828923,1.7111535,0.203717,1.6395608,3.4104433,1.4833585,3.3113937,3.9251628,1.3414714,3.3464007,1.8806546,0.27719137,0.23312801,2.9129303,1.3436753,2.109075,1.7804128,0.9768169,1.4279547,0.18473326,0.24269365,0.36486387,1.1055341,0.49572077,0.5203195,2.7552056,0.8864654,2.908538,1.0463876,0.2359928,1.0643502,2.295749,1.3470135,2.3097098,1.7197384,0.987675,1.7067792,0.32837313,0.3154618,-0.12416654,0.82426363,0.4154616,0.5012705,-0.003372863,1.0565678,0.4114333,-0.13768096,-0.10608808,0.7546536,1.0229276,0.4821164,0.7410842,1.5601566,0.94126815,0.9599309,0.8384704,1.3096384,1.0244532,0.23851435,1.2785256,1.1311278,3.5636432,0.9000391,2.0219316,0.5510717,-0.013601579,1.0389248,2.5012195,1.0955065,2.1052783,1.3128077,0.70403934,1.3580775,0.62009627,0.8681057,0.34983513,1.1501921,1.366848,1.2364715,2.4155605,0.889547,1.989952,0.99514014,0.5105369,0.9935112,2.1667776,0.7450173,2.2706592
7,0.72184163,3.790653,0.46062118,2.942258,3.0519245,-0.31279707,2.7506416,4.8853617,0.4328195,-0.45703992,0.25041887,0.23917177,2.0986145,1.9156296,0.27247012,3.0779665,2.9957738,-0.28065404,0.11306719,0.5280926,-0.88830173,3.1893713,3.4716642,0.33834246,2.8471608,4.512711,0.9201899,0.448361,0.8904553,0.46727002,0.40154958,0.84316397,0.16451599,0.55800736,0.5805741,-0.7189072,-0.8256349,-0.82871246,-0.9232675,1.3087564,2.1002114,0.5495204,2.2027352,2.0944862,0.83173555,0.5374638,0.29443595,-0.39607313,1.9560028,1.5686811,0.2810617,2.3001983,2.636906,-0.24436308,0.5514905,1.0635433,-0.5646752,0.5974221,0.60920084,0.10561299,0.46664745,0.3856333,0.2073324,-1.1653696,0.3672034,-0.2990732,2.6064792,2.0907536,1.5171301,2.5454085,2.4822783,0.63995767,0.17045887,0.44833952,0.1826108,1.3335526,1.5902215,-0.71052504,1.3501275,3.7546294,0.8115942,0.1915456,0.15560366,-0.040688183,1.1874391,0.08654716,-0.06174431,0.865207,0.26343656,0.5434337,-0.30201477,0.39746732,-0.040411085,0.13519253,-0.14119528,-0.6851336,-0.08217107,0.10097116,0.47231522,-0.26147583,-0.59004915,-0.71434146,0.37199566,0.28545225,0.8968631,-0.41048825,0.9019174,-0.26380378,-0.6672768,-0.5099554,0.6426606,0.37023202,0.86932755,-0.43264621,0.2700605,0.30720127,0.011581441,-0.29838598,-0.8712808,-0.61436003
8,1.0850261,8.232326,3.8445096,2.4320838,2.231827,-0.13278693,0.13852601,11.418594,3.6463816,-0.36056852,2.6683276,1.8001269,-1.2413561,-1.5134968,-0.050267443,-0.5026858,1.1061357,-1.0701828,0.86923146,-0.35037023,-0.101340115,-0.19370744,1.7352952,0.48295918,1.9214215,11.587604,4.034425,-0.3104395,4.2241573,1.7973521,0.30172315,0.3780448,-0.13713863,0.6626246,4.1571517,0.8309442,0.08122641,-0.3038442,1.666521,-2.144982,-1.826537,0.84464306,-0.93005323,-0.8690559,-0.3166437,0.06653434,-0.63926244,0.44105905,-0.39835948,-1.439193,-1.3776145,-0.1990457,1.9535046,-0.8565187,-1.1062366,0.47030008,-1.5410519,0.8007899,-0.5857476,-0.58004063,-0.78894067,-0.066557914,0.44226265,-1.0581986,-0.041228592,-0.9455412,-1.6169643,0.12197521,0.8403655,0.5774428,1.5831134,0.09906996,-0.7360593,-0.4948445,0.001127922,-0.068838246,1.3213364,-1.2581584,1.0327092,9.471638,2.5162718,0.09364205,3.063412,2.2146192,-0.5808356,0.17792931,-1.6566379,0.9560705,3.0941315,3.0832727,-1.3215498,1.6705313,0.9976761,-0.8124166,-1.3134631,-0.2816279,-1.6067629,-0.47734892,-0.2300421,-0.4344101,-0.539409,-0.74153936,-0.63213575,0.9227349,0.34131595,0.12920687,4.950203,1.3330358,-0.26677755,0.8075183,1.2781482,0.0773763,-0.18207225,0.18745482,-0.54871076,0.22987609,-0.12761252,-0.4905069,-0.02692211,-0.16038652
9,4.8192782,1.7660198,3.792712,6.0344687,3.9276032,4.85001,3.0536826,1.65342,3.1851823,5.7615795,2.9784129,2.987549,6.553133,3.5634239,5.5462947,2.849224,3.0619488,2.1622567,4.314899,2.9854643,3.4896624,3.4016526,1.8447323,2.9014556,2.4301724,2.2432246,3.2498548,3.6041946,2.621733,3.530828,5.049577,3.6886804,4.3363223,3.020865,1.3497204,2.6940444,4.1055512,2.185941,3.1415863,5.4556537,2.7805974,3.9035344,3.3345647,1.3449479,0.86775357,3.9594433,2.3449104,2.7932904,3.058925,2.1432712,2.4638064,1.2399726,1.8848507,1.2659351,2.2830195,1.6409473,1.1297982,3.3369195,1.5911951,3.4790926,1.9873055,1.2127044,1.7684026,2.0479105,2.2125716,2.435387,2.6935716,2.665889,3.2146277,1.6532054,1.6919247,0.71926785,1.6361518,1.4164305,0.94216025,0.9203598,2.427776,1.1485623,1.2950175,0.9955329,1.9485127,2.4480212,1.706165,1.4073837,2.7209473,2.402276,1.556126,1.9319737,2.6344802,2.1248055,0.66001797,2.7551632,1.557423,4.6128554,1.6820078,2.3993106,1.0971626,0.6543337,1.9200617,2.7132978,1.5450823,2.4344053,2.429082,1.9216181,2.3273747,2.0547173,2.0038252,1.208492,2.1333401,2.2472155,1.8169943,2.5377226,1.7456398,2.0581617,1.8082892,1.1496985,1.5693578,2.3885581,1.2101053,1.6887007
